Kosten nach Verbesserung: 3.111275572297222E7
Variable Kosten: 12755.722972222138
Anzahl Umlaeufe: 74
Ersparnis: 2.1499600264427774E7
Anzahl Ladestationen: 6
Gesamtverbrauch in kWh: 20324.520499999846
Zeitdauer: 536.3613888888889
Anzahl Servicefahrten: 867

*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten; Fahrzeuge; Ladestationen
2661;3.4463086046383336E7;78;13
2662;3.4463086046383336E7;78;13
2663;3.4463086046383336E7;78;13
2664;3.4463086046383336E7;78;13
2665;3.4463086046383336E7;78;13
2666;3.4463086046383336E7;78;13
2667;3.4463086046383336E7;78;13
2668;3.4463086046383336E7;78;13
2669;3.4463086046383336E7;78;13
2670;3.4463086046383336E7;78;13
2671;3.4463086046383336E7;78;13
2672;3.4463086046383336E7;78;13
2673;3.4463086046383336E7;78;13
2674;3.4463086046383336E7;78;13
2675;3.4463086046383336E7;78;13
2676;3.4463086046383336E7;78;13
2677;3.4463086046383336E7;78;13
2678;3.4463086046383336E7;78;13
2679;3.4463086046383336E7;78;13
2680;3.4463086046383336E7;78;13
2681;3.4463086046383336E7;78;13
2682;3.4463086046383336E7;78;13
2683;3.4463086046383336E7;78;13
2684;3.421320772765E7;78;12
2685;3.421320339327222E7;78;12
2686;3.421320339327222E7;78;12
2687;3.421320339327222E7;78;12
2688;3.421320339327222E7;78;12
2689;3.421320339327222E7;78;12
2690;3.421320339327222E7;78;12
2691;3.421320339327222E7;78;12
2692;3.4213196700722225E7;78;12
2693;3.421319241314445E7;78;12
2694;3.421319241314445E7;78;12
2695;3.4213182119227774E7;78;12
2696;3.421317759531666E7;78;12
2697;3.421317473698333E7;78;12
2698;3.421317473698333E7;78;12
2699;3.421317473698333E7;78;12
2700;3.421317473698333E7;78;12
2701;3.421317473698333E7;78;12
2702;3.421317473698333E7;78;12
2703;3.421317473698333E7;78;12
2704;3.421317473698333E7;78;12
2705;3.421317473698333E7;78;12
2706;3.421317473698333E7;78;12
2707;3.421317473698333E7;78;12
2708;3.421317473698333E7;78;12
2709;3.421317473698333E7;78;12
2710;3.421317473698333E7;78;12
2711;3.421317473698333E7;78;12
2712;3.421317473698333E7;78;12
2713;3.421317473698333E7;78;12
2714;3.421317473698333E7;78;12
2715;3.421317473698333E7;78;12
2716;3.421317473698333E7;78;12
2717;3.421317473698333E7;78;12
2718;3.421317473698333E7;78;12
2719;3.421317473698333E7;78;12
2720;3.421317473698333E7;78;12
2721;3.4213172066183336E7;78;12
2722;3.421316777860556E7;78;12
2723;3.421316777860556E7;78;12
2724;3.421316777860556E7;78;12
2725;3.421316704293889E7;78;12
2726;3.4213166425405554E7;78;12
2727;3.421315432023889E7;78;12
2728;3.421314774109445E7;78;12
2729;3.421314722188889E7;78;12
2730;3.421314722188889E7;78;12
2731;3.421314172945E7;78;12
2732;3.421314172945E7;78;12
2733;3.421314172945E7;78;12
2734;3.421314172945E7;78;12
2735;3.421314172945E7;78;12
2736;3.421313996577223E7;78;12
2737;3.421313976617778E7;78;12
2738;3.4213123640533336E7;78;12
2739;3.421312217514445E7;78;12
2740;3.421311784796667E7;78;12
2741;3.4213116405433334E7;78;12
2742;3.4213116405433334E7;78;12
2743;3.4213116405433334E7;78;12
2744;3.4213116405433334E7;78;12
2745;3.4213116405433334E7;78;12
2746;3.4213116405433334E7;78;12
2747;3.4213116405433334E7;78;12
2748;3.4213116405433334E7;78;12
2749;3.4213116405433334E7;78;12
2750;3.4213116405433334E7;78;12
2751;3.4213116405433334E7;78;12
2752;3.4213116405433334E7;78;12
2753;3.4213116405433334E7;78;12
2754;3.4213116405433334E7;78;12
2755;3.4213116405433334E7;78;12
2756;3.4213116405433334E7;78;12
2757;3.4213116405433334E7;78;12
2758;3.4213116405433334E7;78;12
2759;3.4213116405433334E7;78;12
2760;3.4213116405433334E7;78;12
2761;3.4213116405433334E7;78;12
2762;3.4213116405433334E7;78;12
2763;3.4213116405433334E7;78;12
2764;3.4213116405433334E7;78;12
2765;3.4213116405433334E7;78;12
2766;3.4213116405433334E7;78;12
2767;3.4213116405433334E7;78;12
2768;3.4213116405433334E7;78;12
2769;3.4213116405433334E7;78;12
2770;3.4213116405433334E7;78;12
2771;3.4213116405433334E7;78;12
2772;3.4213116405433334E7;78;12
2773;3.4213116405433334E7;78;12
2774;3.4213116405433334E7;78;12
2775;3.4213116405433334E7;78;12
2776;3.4213116405433334E7;78;12
2777;3.4213116405433334E7;78;12
2778;3.4213116405433334E7;78;12
2779;3.4213116405433334E7;78;12
2780;3.4213116405433334E7;78;12
2781;3.4213116405433334E7;78;12
2782;3.4213116405433334E7;78;12
2783;3.4213116405433334E7;78;12
2784;3.4213116405433334E7;78;12
2785;3.4213116405433334E7;78;12
2786;3.4213116405433334E7;78;12
2787;3.4213116405433334E7;78;12
2788;3.4213116405433334E7;78;12
2789;3.4213116405433334E7;78;12
2790;3.4213116405433334E7;78;12
2791;3.4213116405433334E7;78;12
2792;3.4213116405433334E7;78;12
2793;3.4213116405433334E7;78;12
2794;3.4213116405433334E7;78;12
2795;3.4213116405433334E7;78;12
2796;3.4213116405433334E7;78;12
2797;3.4213116405433334E7;78;12
2798;3.4213116405433334E7;78;12
2799;3.4213116405433334E7;78;12
2800;3.4213116405433334E7;78;12
2801;3.4213116405433334E7;78;12
2802;3.4213116405433334E7;78;12
2803;3.4213116405433334E7;78;12
2804;3.4213116405433334E7;78;12
2805;3.4213116405433334E7;78;12
2806;3.4213116405433334E7;78;12
2807;3.4213116405433334E7;78;12
2808;3.4213116405433334E7;78;12
2809;3.4213116405433334E7;78;12
2810;3.4213116405433334E7;78;12
2811;3.4213116405433334E7;78;12
2812;3.4213116405433334E7;78;12
2813;3.4213116405433334E7;78;12
2814;3.4213116405433334E7;78;12
2815;3.4213116405433334E7;78;12
2816;3.4213116405433334E7;78;12
2817;3.4213116405433334E7;78;12
2818;3.4213116405433334E7;78;12
2819;3.4213116405433334E7;78;12
2820;3.4213116405433334E7;78;12
2821;3.4213116405433334E7;78;12
2822;3.4213116405433334E7;78;12
2823;3.4213116405433334E7;78;12
2824;3.4213116405433334E7;78;12
2825;3.4213116405433334E7;78;12
2826;3.4213116405433334E7;78;12
2827;3.4213116405433334E7;78;12
2828;3.4213116405433334E7;78;12
2829;3.4213116405433334E7;78;12
2830;3.4213116405433334E7;78;12
2831;3.4213116405433334E7;78;12
2832;3.4213116405433334E7;78;12
2833;3.4213116405433334E7;78;12
2834;3.4213116405433334E7;78;12
2835;3.4213116405433334E7;78;12
2836;3.4213116405433334E7;78;12
2837;3.4213116405433334E7;78;12
2838;3.4213116405433334E7;78;12
2839;3.4213116405433334E7;78;12
2840;3.4213116405433334E7;78;12
2841;3.4213116405433334E7;78;12
2842;3.4213116405433334E7;78;12
2843;3.4213116405433334E7;78;12
2844;3.4213116405433334E7;78;12
2845;3.4213116405433334E7;78;12
2846;3.4213116405433334E7;78;12
2847;3.4213116405433334E7;78;12
2848;3.4213116405433334E7;78;12
2849;3.4213116405433334E7;78;12
2850;3.4213116405433334E7;78;12
2851;3.4213116405433334E7;78;12
2852;3.4213116405433334E7;78;12
2853;3.4213116405433334E7;78;12
2854;3.4213116405433334E7;78;12
2855;3.4213116405433334E7;78;12
2856;3.4213116405433334E7;78;12
2857;3.4213116405433334E7;78;12
2858;3.4213116405433334E7;78;12
2859;3.4213116405433334E7;78;12
2860;3.4213116405433334E7;78;12
2861;3.4213116405433334E7;78;12
2862;3.4213116405433334E7;78;12
2863;3.4213116405433334E7;78;12
2864;3.4213116405433334E7;78;12
2865;3.4213116405433334E7;78;12
2866;3.4213116405433334E7;78;12
2867;3.4213116405433334E7;78;12
2868;3.4213116405433334E7;78;12
2869;3.4213116405433334E7;78;12
2870;3.4213116405433334E7;78;12
2871;3.4213116405433334E7;78;12
2872;3.4213116405433334E7;78;12
2873;3.4213116405433334E7;78;12
2874;3.4213116405433334E7;78;12
2875;3.4213116405433334E7;78;12
2876;3.4213116405433334E7;78;12
2877;3.4213116405433334E7;78;12
2878;3.4213116405433334E7;78;12
2879;3.4213116405433334E7;78;12
2880;3.4213116405433334E7;78;12
2881;3.4213116405433334E7;78;12
2882;3.4213116405433334E7;78;12
2883;3.4213116405433334E7;78;12
2884;3.4213116405433334E7;78;12
2885;3.4213116405433334E7;78;12
2886;3.4213116405433334E7;78;12
2887;3.4213116405433334E7;78;12
2888;3.4213116405433334E7;78;12
2889;3.4213116405433334E7;78;12
2890;3.4213116405433334E7;78;12
2891;3.4213116405433334E7;78;12
2892;3.4213116405433334E7;78;12
2893;3.4213116405433334E7;78;12
2894;3.4213116405433334E7;78;12
2895;3.4213116405433334E7;78;12
2896;3.4213116405433334E7;78;12
2897;3.4213116405433334E7;78;12
2898;3.4213116405433334E7;78;12
2899;3.4213116405433334E7;78;12
2900;3.4213116405433334E7;78;12
2901;3.4213116405433334E7;78;12
2902;3.4213116405433334E7;78;12
2903;3.4213116405433334E7;78;12
2904;3.4213116405433334E7;78;12
2905;3.4213116405433334E7;78;12
2906;3.4213116405433334E7;78;12
2907;3.4213116405433334E7;78;12
2908;3.4213116405433334E7;78;12
2909;3.4213116405433334E7;78;12
2910;3.4213116405433334E7;78;12
2911;3.4213116405433334E7;78;12
2912;3.4213116405433334E7;78;12
2913;3.4213116405433334E7;78;12
2914;3.4213116405433334E7;78;12
2915;3.4213116405433334E7;78;12
2916;3.4213116405433334E7;78;12
2917;3.4213116405433334E7;78;12
2918;3.4213116405433334E7;78;12
2919;3.4213116405433334E7;78;12
2920;3.4213116405433334E7;78;12
2921;3.4213116405433334E7;78;12
2922;3.4213116405433334E7;78;12
2923;3.4213116405433334E7;78;12
2924;3.4213116405433334E7;78;12
2925;3.4213116405433334E7;78;12
2926;3.4213116405433334E7;78;12
2927;3.4213116405433334E7;78;12
2928;3.4213116405433334E7;78;12
2929;3.4213116405433334E7;78;12
2930;3.4213116405433334E7;78;12
2931;3.4213116405433334E7;78;12
2932;3.4213116405433334E7;78;12
2933;3.4213116405433334E7;78;12
2934;3.4213116405433334E7;78;12
2935;3.4213116405433334E7;78;12
2936;3.4213116405433334E7;78;12
2937;3.4213116405433334E7;78;12
2938;3.4213116405433334E7;78;12
2939;3.4213116405433334E7;78;12
2940;3.4213116405433334E7;78;12
2941;3.4213116405433334E7;78;12
2942;3.4213116405433334E7;78;12
2943;3.4213116405433334E7;78;12
2944;3.4213116405433334E7;78;12
2945;3.4213116405433334E7;78;12
2946;3.4213116405433334E7;78;12
2947;3.4213116405433334E7;78;12
2948;3.4213116405433334E7;78;12
2949;3.4213116405433334E7;78;12
2950;3.4213116405433334E7;78;12
2951;3.4213116405433334E7;78;12
2952;3.4213116405433334E7;78;12
2953;3.4213116405433334E7;78;12
2954;3.4213116405433334E7;78;12
2955;3.4213116405433334E7;78;12
2956;3.4213116405433334E7;78;12
2957;3.4213116405433334E7;78;12
2958;3.4213116405433334E7;78;12
2959;3.4213116405433334E7;78;12
2960;3.4213116405433334E7;78;12
2961;3.4213116405433334E7;78;12
2962;3.4213116405433334E7;78;12
2963;3.4213116405433334E7;78;12
2964;3.4213116405433334E7;78;12
2965;3.4213116405433334E7;78;12
2966;3.4213116405433334E7;78;12
2967;3.4213116405433334E7;78;12
2968;3.4213116405433334E7;78;12
2969;3.4213116405433334E7;78;12
2970;3.4213116405433334E7;78;12
2971;3.4213116405433334E7;78;12
2972;3.4213116405433334E7;78;12
2973;3.4213116405433334E7;78;12
2974;3.4213116405433334E7;78;12
2975;3.4213116405433334E7;78;12
2976;3.4213116405433334E7;78;12
2977;3.4213116405433334E7;78;12
2978;3.4213116405433334E7;78;12
2979;3.4213116405433334E7;78;12
2980;3.4213116405433334E7;78;12
2981;3.4213116405433334E7;78;12
2982;3.4213116405433334E7;78;12
2983;3.4213116405433334E7;78;12
2984;3.4213116405433334E7;78;12
2985;3.4213116405433334E7;78;12
2986;3.4213116405433334E7;78;12
2987;3.4213116405433334E7;78;12
2988;3.4213116405433334E7;78;12
2989;3.4213116405433334E7;78;12
2990;3.4213116405433334E7;78;12
2991;3.4213116405433334E7;78;12
2992;3.4213116405433334E7;78;12
2993;3.4213116405433334E7;78;12
2994;3.4213116405433334E7;78;12
2995;3.4213116405433334E7;78;12
2996;3.4213116405433334E7;78;12
2997;3.4213116405433334E7;78;12
2998;3.4213116405433334E7;78;12
2999;3.4213116405433334E7;78;12
3000;3.4213116405433334E7;78;12
3001;3.4213116405433334E7;78;12
3002;3.4213116405433334E7;78;12
3003;3.4213116405433334E7;78;12
3004;3.4213116405433334E7;78;12
3005;3.4213116405433334E7;78;12
3006;3.4213116405433334E7;78;12
3007;3.4213116405433334E7;78;12
3008;3.4213116405433334E7;78;12
3009;3.4213116405433334E7;78;12
3010;3.4213116405433334E7;78;12
3011;3.4213116405433334E7;78;12
3012;3.4213116405433334E7;78;12
3013;3.4213116405433334E7;78;12
3014;3.4213116405433334E7;78;12
3015;3.4213116405433334E7;78;12
3016;3.4213116405433334E7;78;12
3017;3.4213116405433334E7;78;12
3018;3.4213116405433334E7;78;12
3019;3.4213116405433334E7;78;12
3020;3.4213116405433334E7;78;12
3021;3.4213116405433334E7;78;12
3022;3.4213116405433334E7;78;12
3023;3.4213116405433334E7;78;12
3024;3.4213116405433334E7;78;12
3025;3.4213116405433334E7;78;12
3026;3.4213116405433334E7;78;12
3027;3.4213116405433334E7;78;12
3028;3.4213116405433334E7;78;12
3029;3.4213116405433334E7;78;12
3030;3.4213116405433334E7;78;12
3031;3.4213116405433334E7;78;12
3032;3.4213116405433334E7;78;12
3033;3.4213116405433334E7;78;12
3034;3.4213116405433334E7;78;12
3035;3.4213116405433334E7;78;12
3036;3.4213116405433334E7;78;12
3037;3.4213116405433334E7;78;12
3038;3.4213116405433334E7;78;12
3039;3.4213116405433334E7;78;12
3040;3.4213116405433334E7;78;12
3041;3.4213116405433334E7;78;12
3042;3.4213116405433334E7;78;12
3043;3.4213116405433334E7;78;12
3044;3.4213116405433334E7;78;12
3045;3.4213116405433334E7;78;12
3046;3.4213116405433334E7;78;12
3047;3.4213116405433334E7;78;12
3048;3.4213116405433334E7;78;12
3049;3.4213116405433334E7;78;12
3050;3.4213116405433334E7;78;12
3051;3.4213116405433334E7;78;12
3052;3.4213116405433334E7;78;12
3053;3.4213116405433334E7;78;12
3054;3.4213116405433334E7;78;12
3055;3.4213116405433334E7;78;12
3056;3.4213116405433334E7;78;12
3057;3.4213116405433334E7;78;12
3058;3.4213116405433334E7;78;12
3059;3.4213116405433334E7;78;12
3060;3.4213116405433334E7;78;12
3061;3.4213116405433334E7;78;12
3062;3.4213116405433334E7;78;12
3063;3.4213116405433334E7;78;12
3064;3.4213116405433334E7;78;12
3065;3.4213116405433334E7;78;12
3066;3.4213116405433334E7;78;12
3067;3.4213116405433334E7;78;12
3068;3.4213116405433334E7;78;12
3069;3.4213116405433334E7;78;12
3070;3.4213116405433334E7;78;12
3071;3.4213116405433334E7;78;12
3072;3.4213116405433334E7;78;12
3073;3.4213116405433334E7;78;12
3074;3.4213116405433334E7;78;12
3075;3.4213116405433334E7;78;12
3076;3.4213116405433334E7;78;12
3077;3.4213116405433334E7;78;12
3078;3.4213116405433334E7;78;12
3079;3.4213116405433334E7;78;12
3080;3.4213116405433334E7;78;12
3081;3.4213116405433334E7;78;12
3082;3.4213116405433334E7;78;12
3083;3.4213116405433334E7;78;12
3084;3.4213116405433334E7;78;12
3085;3.4213116405433334E7;78;12
3086;3.4213116405433334E7;78;12
3087;3.4213116405433334E7;78;12
3088;3.4213116405433334E7;78;12
3089;3.4213116405433334E7;78;12
3090;3.4213116405433334E7;78;12
3091;3.4213116405433334E7;78;12
3092;3.4213116405433334E7;78;12
3093;3.4213116405433334E7;78;12
3094;3.4213116405433334E7;78;12
3095;3.4213116405433334E7;78;12
3096;3.4213116405433334E7;78;12
3097;3.4213116405433334E7;78;12
3098;3.4213116405433334E7;78;12
3099;3.4213116405433334E7;78;12
3100;3.4213116405433334E7;78;12
3101;3.4213116405433334E7;78;12
3102;3.4213116405433334E7;78;12
3103;3.4213116405433334E7;78;12
3104;3.4213116405433334E7;78;12
3105;3.4213116405433334E7;78;12
3106;3.4213116405433334E7;78;12
3107;3.4213116405433334E7;78;12
3108;3.4213116405433334E7;78;12
3109;3.4213116405433334E7;78;12
3110;3.4213116405433334E7;78;12
3111;3.4213116405433334E7;78;12
3112;3.4213116405433334E7;78;12
3113;3.4213116405433334E7;78;12
3114;3.4213116405433334E7;78;12
3115;3.4213116405433334E7;78;12
3116;3.4213116405433334E7;78;12
3117;3.4213116405433334E7;78;12
3118;3.4213116405433334E7;78;12
3119;3.4213116405433334E7;78;12
3120;3.4213116405433334E7;78;12
3121;3.4213116405433334E7;78;12
3122;3.4213116405433334E7;78;12
3123;3.4213116405433334E7;78;12
3124;3.4213116405433334E7;78;12
3125;3.4213116405433334E7;78;12
3126;3.4213116405433334E7;78;12
3127;3.4213116405433334E7;78;12
3128;3.4213116405433334E7;78;12
3129;3.4213116405433334E7;78;12
3130;3.4213116405433334E7;78;12
3131;3.4213116405433334E7;78;12
3132;3.4213116405433334E7;78;12
3133;3.4213116405433334E7;78;12
3134;3.4213116405433334E7;78;12
3135;3.4213116405433334E7;78;12
3136;3.4213116405433334E7;78;12
3137;3.4213116405433334E7;78;12
3138;3.4213116405433334E7;78;12
3139;3.4213116405433334E7;78;12
3140;3.4213116405433334E7;78;12
3141;3.4213116405433334E7;78;12
3142;3.4213116405433334E7;78;12
3143;3.4213116405433334E7;78;12
3144;3.4213116405433334E7;78;12
3145;3.4213116405433334E7;78;12
3146;3.4213116405433334E7;78;12
3147;3.4213116405433334E7;78;12
3148;3.4213116405433334E7;78;12
3149;3.4213116405433334E7;78;12
3150;3.4213116405433334E7;78;12
3151;3.4213116405433334E7;78;12
3152;3.4213116405433334E7;78;12
3153;3.4213116405433334E7;78;12
3154;3.4213116405433334E7;78;12
3155;3.4213116405433334E7;78;12
3156;3.4213116405433334E7;78;12
3157;3.4213116405433334E7;78;12
3158;3.4213116405433334E7;78;12
3159;3.4213116405433334E7;78;12
3160;3.4213116405433334E7;78;12
3161;3.4213116405433334E7;78;12
3162;3.4213116405433334E7;78;12
3163;3.4213116405433334E7;78;12
3164;3.4213116405433334E7;78;12
3165;3.4213116405433334E7;78;12
3166;3.4213116405433334E7;78;12
3167;3.4213116405433334E7;78;12
3168;3.4213116405433334E7;78;12
3169;3.4213116405433334E7;78;12
3170;3.4213116405433334E7;78;12
3171;3.4213116405433334E7;78;12
3172;3.4213116405433334E7;78;12
3173;3.4213116405433334E7;78;12
3174;3.4213116405433334E7;78;12
3175;3.4213116405433334E7;78;12
3176;3.4213116405433334E7;78;12
3177;3.4213116405433334E7;78;12
3178;3.4213116405433334E7;78;12
3179;3.4213116405433334E7;78;12
3180;3.4213116405433334E7;78;12
3181;3.4213116405433334E7;78;12
3182;3.4213116405433334E7;78;12
3183;3.4213116405433334E7;78;12
3184;3.4213116405433334E7;78;12
3185;3.4213116405433334E7;78;12
3186;3.4213116405433334E7;78;12
3187;3.4213116405433334E7;78;12
3188;3.4213116405433334E7;78;12
3189;3.4213116405433334E7;78;12
3190;3.4213116405433334E7;78;12
3191;3.4213116405433334E7;78;12
3192;3.4213116405433334E7;78;12
3193;3.4213116405433334E7;78;12
3194;3.4213116405433334E7;78;12
3195;3.4213116405433334E7;78;12
3196;3.4213116405433334E7;78;12
3197;3.4213116405433334E7;78;12
3198;3.4213116405433334E7;78;12
3199;3.4213116405433334E7;78;12
3200;3.4213116405433334E7;78;12
3201;3.4213116405433334E7;78;12
3202;3.4213116405433334E7;78;12
3203;3.4213116405433334E7;78;12
3204;3.4213116405433334E7;78;12
3205;3.4213116405433334E7;78;12
3206;3.4213116405433334E7;78;12
3207;3.4213116405433334E7;78;12
3208;3.4213116405433334E7;78;12
3209;3.4213116405433334E7;78;12
3210;3.4213116405433334E7;78;12
3211;3.4213116405433334E7;78;12
3212;3.4213116405433334E7;78;12
3213;3.4213116405433334E7;78;12
3214;3.4213116405433334E7;78;12
3215;3.4213116405433334E7;78;12
3216;3.4213116405433334E7;78;12
3217;3.4213116405433334E7;78;12
3218;3.4213116405433334E7;78;12
3219;3.4213116405433334E7;78;12
3220;3.4213116405433334E7;78;12
3221;3.4213116405433334E7;78;12
3222;3.4213116405433334E7;78;12
3223;3.4213116405433334E7;78;12
3224;3.4213116405433334E7;78;12
3225;3.4213116405433334E7;78;12
3226;3.4213116405433334E7;78;12
3227;3.4213116405433334E7;78;12
3228;3.4213116405433334E7;78;12
3229;3.4213116405433334E7;78;12
3230;3.4213116405433334E7;78;12
3231;3.4213116405433334E7;78;12
3232;3.4213116405433334E7;78;12
3233;3.4213116405433334E7;78;12
3234;3.4213116405433334E7;78;12
3235;3.4213116405433334E7;78;12
3236;3.4213116405433334E7;78;12
3237;3.4213116405433334E7;78;12
3238;3.4213116405433334E7;78;12
3239;3.4213116405433334E7;78;12
3240;3.4213116405433334E7;78;12
3241;3.4213116405433334E7;78;12
3242;3.4213116405433334E7;78;12
3243;3.4213116405433334E7;78;12
3244;3.4213116405433334E7;78;12
3245;3.4213116405433334E7;78;12
3246;3.4213116405433334E7;78;12
3247;3.4213116405433334E7;78;12
3248;3.4213116405433334E7;78;12
3249;3.4213116405433334E7;78;12
3250;3.4213116405433334E7;78;12
3251;3.4213116405433334E7;78;12
3252;3.4213116405433334E7;78;12
3253;3.4213116405433334E7;78;12
3254;3.4213116405433334E7;78;12
3255;3.4213116405433334E7;78;12
3256;3.4213116405433334E7;78;12
3257;3.4213116405433334E7;78;12
3258;3.4213116405433334E7;78;12
3259;3.4213116405433334E7;78;12
3260;3.4213116405433334E7;78;12
3261;3.4213116405433334E7;78;12
3262;3.4213116405433334E7;78;12
3263;3.4213116405433334E7;78;12
3264;3.4213116405433334E7;78;12
3265;3.4213116405433334E7;78;12
3266;3.4213116405433334E7;78;12
3267;3.4213116405433334E7;78;12
3268;3.4213116405433334E7;78;12
3269;3.4213116405433334E7;78;12
3270;3.4213116405433334E7;78;12
3271;3.4213116405433334E7;78;12
3272;3.4213116405433334E7;78;12
3273;3.4213116405433334E7;78;12
3274;3.4213116405433334E7;78;12
3275;3.4213116405433334E7;78;12
3276;3.4213116405433334E7;78;12
3277;3.4213116405433334E7;78;12
3278;3.4213116405433334E7;78;12
3279;3.4213116405433334E7;78;12
3280;3.4213116405433334E7;78;12
3281;3.4213116405433334E7;78;12
3282;3.4213116405433334E7;78;12
3283;3.4213116405433334E7;78;12
3284;3.4213116405433334E7;78;12
3285;3.4213116405433334E7;78;12
3286;3.4213116405433334E7;78;12
3287;3.4213116405433334E7;78;12
3288;3.4213116405433334E7;78;12
3289;3.4213116405433334E7;78;12
3290;3.4213116405433334E7;78;12
3291;3.4213116405433334E7;78;12
3292;3.4213116405433334E7;78;12
3293;3.4213116405433334E7;78;12
3294;3.4213116405433334E7;78;12
3295;3.4213116405433334E7;78;12
3296;3.4213116405433334E7;78;12
3297;3.4213116405433334E7;78;12
3298;3.4213116405433334E7;78;12
3299;3.4213116405433334E7;78;12
3300;3.4213116405433334E7;78;12
3301;3.4213116405433334E7;78;12
3302;3.4213116405433334E7;78;12
3303;3.4213116405433334E7;78;12
3304;3.4213116405433334E7;78;12
3305;3.4213116405433334E7;78;12
3306;3.4213116405433334E7;78;12
3307;3.4213116405433334E7;78;12
3308;3.4213116405433334E7;78;12
3309;3.4213116405433334E7;78;12
3310;3.4213116405433334E7;78;12
3311;3.4213116405433334E7;78;12
3312;3.4213116405433334E7;78;12
3313;3.4213116405433334E7;78;12
3314;3.4213116405433334E7;78;12
3315;3.4213116405433334E7;78;12
3316;3.4213116405433334E7;78;12
3317;3.4213116405433334E7;78;12
3318;3.4213116405433334E7;78;12
3319;3.4213116405433334E7;78;12
3320;3.4213116405433334E7;78;12
3321;3.4213116405433334E7;78;12
3322;3.4213116405433334E7;78;12
3323;3.4213116405433334E7;78;12
3324;3.4213116405433334E7;78;12
3325;3.4213116405433334E7;78;12
3326;3.4213116405433334E7;78;12
3327;3.4213116405433334E7;78;12
3328;3.4213116405433334E7;78;12
3329;3.4213116405433334E7;78;12
3330;3.4213116405433334E7;78;12
3331;3.4213116405433334E7;78;12
3332;3.4213116405433334E7;78;12
3333;3.4213116405433334E7;78;12
3334;3.4213116405433334E7;78;12
3335;3.4213116405433334E7;78;12
3336;3.4213116405433334E7;78;12
3337;3.4213116405433334E7;78;12
3338;3.4213116405433334E7;78;12
3339;3.4213116405433334E7;78;12
3340;3.4213116405433334E7;78;12
3341;3.4213116405433334E7;78;12
3342;3.4213116405433334E7;78;12
3343;3.4213116405433334E7;78;12
3344;3.4213116405433334E7;78;12
3345;3.4213116405433334E7;78;12
3346;3.4213116405433334E7;78;12
3347;3.4213116405433334E7;78;12
3348;3.4213116405433334E7;78;12
3349;3.4213116405433334E7;78;12
3350;3.4213116405433334E7;78;12
3351;3.4213116405433334E7;78;12
3352;3.4213116405433334E7;78;12
3353;3.4213116405433334E7;78;12
3354;3.4213116405433334E7;78;12
3355;3.4213116405433334E7;78;12
3356;3.4213116405433334E7;78;12
3357;3.4213116405433334E7;78;12
3358;3.4213116405433334E7;78;12
3359;3.4213116405433334E7;78;12
3360;3.4213116405433334E7;78;12
3361;3.4213116405433334E7;78;12
3362;3.4213116405433334E7;78;12
3363;3.4213116405433334E7;78;12
3364;3.4213116405433334E7;78;12
3365;3.4213116405433334E7;78;12
3366;3.4213116405433334E7;78;12
3367;3.4213116405433334E7;78;12
3368;3.4213116405433334E7;78;12
3369;3.4213116405433334E7;78;12
3370;3.4213116405433334E7;78;12
3371;3.4213116405433334E7;78;12
3372;3.4213116405433334E7;78;12
3373;3.4213116405433334E7;78;12
3374;3.4213116405433334E7;78;12
3375;3.4213116405433334E7;78;12
3376;3.4213116405433334E7;78;12
3377;3.4213116405433334E7;78;12
3378;3.4213116405433334E7;78;12
3379;3.4213116405433334E7;78;12
3380;3.4213116405433334E7;78;12
3381;3.4213116405433334E7;78;12
3382;3.4213116405433334E7;78;12
3383;3.4213116405433334E7;78;12
3384;3.4213116405433334E7;78;12
3385;3.4213116405433334E7;78;12
3386;3.4213116405433334E7;78;12
3387;3.4213116405433334E7;78;12
3388;3.4213116405433334E7;78;12
3389;3.4213116405433334E7;78;12
3390;3.4213116405433334E7;78;12
3391;3.4213116405433334E7;78;12
3392;3.4213116405433334E7;78;12
3393;3.4213116405433334E7;78;12
3394;3.4213116405433334E7;78;12
3395;3.4213116405433334E7;78;12
3396;3.4213116405433334E7;78;12
3397;3.4213116405433334E7;78;12
3398;3.4213116405433334E7;78;12
3399;3.4213116405433334E7;78;12
3400;3.4213116405433334E7;78;12
3401;3.4213116405433334E7;78;12
3402;3.4213116405433334E7;78;12
3403;3.4213116405433334E7;78;12
3404;3.4213116405433334E7;78;12
3405;3.4213116405433334E7;78;12
3406;3.4213116405433334E7;78;12
3407;3.4213116405433334E7;78;12
3408;3.4213116405433334E7;78;12
3409;3.4213116405433334E7;78;12
3410;3.4213116405433334E7;78;12
3411;3.4213116405433334E7;78;12
3412;3.4213116405433334E7;78;12
3413;3.4213116405433334E7;78;12
3414;3.4213116405433334E7;78;12
3415;3.4213116405433334E7;78;12
3416;3.4213116405433334E7;78;12
3417;3.4213116405433334E7;78;12
3418;3.4213116405433334E7;78;12
3419;3.4213116405433334E7;78;12
3420;3.4213116405433334E7;78;12
3421;3.4213116405433334E7;78;12
3422;3.4213116405433334E7;78;12
3423;3.4213116405433334E7;78;12
3424;3.4213116405433334E7;78;12
3425;3.4213116405433334E7;78;12
3426;3.4213116405433334E7;78;12
3427;3.4213116405433334E7;78;12
3428;3.4213116405433334E7;78;12
