*;;;;;;;;;;
* Ergebnis;;;;;;;;;;
*;;;;;;;;;;
Ergebnis: Iteration; Kosten
5102;3.266311986361111E7
5103;3.266311986361111E7
5104;3.266311986361111E7
5105;3.266311986361111E7
5106;3.266311986361111E7
5107;3.266311986361111E7
5108;3.266311986361111E7
5109;3.266311986361111E7
5110;3.266311986361111E7
5111;3.266311986361111E7
5112;3.266311986361111E7
5113;3.266311986361111E7
5114;3.266311986361111E7
5115;3.266311986361111E7
5116;3.266311986361111E7
5117;3.266311986361111E7
5118;3.266311986361111E7
5119;3.266311986361111E7
5120;3.266311986361111E7
5121;3.266311986361111E7
5122;3.266311986361111E7
5123;3.266311986361111E7
5124;3.266311986361111E7
5125;3.266311986361111E7
5126;3.266311986361111E7
5127;3.266311986361111E7
5128;3.266311986361111E7
5129;3.266311986361111E7
5130;3.266311986361111E7
5131;3.266311986361111E7
5132;3.266311986361111E7
5133;3.266311986361111E7
5134;3.266311986361111E7
5135;3.266311986361111E7
5136;3.266311986361111E7
5137;3.266311986361111E7
5138;3.266311986361111E7
5139;3.266311986361111E7
5140;3.266311986361111E7
5141;3.266311986361111E7
5142;3.266311986361111E7
5143;3.266311986361111E7
5144;3.266311986361111E7
5145;3.266311986361111E7
5146;3.266311986361111E7
5147;3.266311986361111E7
5148;3.266311986361111E7
5149;3.266311986361111E7
5150;3.266311986361111E7
5151;3.266311986361111E7
5152;3.2663113877566665E7
5153;3.2663113877566665E7
5154;3.2663113877566665E7
5155;3.2663113877566665E7
5156;3.2663113877566665E7
5157;3.2663113877566665E7
5158;3.2663113877566665E7
5159;3.2663113877566665E7
5160;3.2663113877566665E7
5161;3.2663113877566665E7
5162;3.2663113877566665E7
5163;3.2663113877566665E7
5164;3.2663113877566665E7
5165;3.2663113877566665E7
5166;3.2663113877566665E7
5167;3.2663113877566665E7
5168;3.2663113877566665E7
5169;3.2663113877566665E7
5170;3.2663113877566665E7
5171;3.2663113877566665E7
5172;3.2663113877566665E7
5173;3.2663113877566665E7
5174;3.2663112511483334E7
5175;3.2663112511483334E7
5176;3.2663112511483334E7
5177;3.2663112511483334E7
5178;3.2663112511483334E7
5179;3.2663112511483334E7
5180;3.2663112511483334E7
5181;3.2663111326627776E7
5182;3.2663111326627776E7
5183;3.2663111326627776E7
5184;3.266311007618889E7
5185;3.266311007618889E7
5186;3.266311007618889E7
5187;3.266311007618889E7
5188;3.266311007618889E7
5189;3.266311007618889E7
5190;3.266311007618889E7
5191;3.266311007618889E7
5192;3.266311007618889E7
5193;3.266311007618889E7
5194;3.266311007618889E7
5195;3.266311007618889E7
5196;3.266311007618889E7
5197;3.266311007618889E7
5198;3.266311007618889E7
5199;3.266311007618889E7
5200;3.266311007618889E7
5201;3.266311007618889E7
5202;3.266311007618889E7
5203;3.266311007618889E7
5204;3.266311007618889E7
5205;3.266311007618889E7
5206;3.266311007618889E7
5207;3.266311007618889E7
5208;3.266311007618889E7
5209;3.266311007618889E7
5210;3.266311007618889E7
5211;3.266311007618889E7
5212;3.266311007618889E7
5213;3.266311007618889E7
5214;3.266311007618889E7
5215;3.266311007618889E7
5216;3.266311007618889E7
5217;3.266311007618889E7
5218;3.266311007618889E7
5219;3.266311007618889E7
5220;3.266311007618889E7
5221;3.266311007618889E7
5222;3.266311007618889E7
5223;3.266311007618889E7
5224;3.266311007618889E7
5225;3.266311007618889E7
5226;3.266311007618889E7
5227;3.266311007618889E7
5228;3.266311007618889E7
5229;3.266311007618889E7
5230;3.266311007618889E7
5231;3.266311007618889E7
5232;3.266311007618889E7
5233;3.266311007618889E7
5234;3.266311007618889E7
5235;3.266311007618889E7
5236;3.266311007618889E7
5237;3.266311007618889E7
5238;3.266311007618889E7
5239;3.266311007618889E7
5240;3.266311007618889E7
5241;3.266311007618889E7
5242;3.266311007618889E7
5243;3.266311007618889E7
5244;3.266311007618889E7
5245;3.266311007618889E7
5246;3.266311007618889E7
5247;3.266311007618889E7
5248;3.266311007618889E7
5249;3.266311007618889E7
5250;3.266311007618889E7
5251;3.266311007618889E7
5252;3.266311007618889E7
5253;3.266311007618889E7
5254;3.266311007618889E7
5255;3.266311007618889E7
5256;3.266311007618889E7
5257;3.266311007618889E7
5258;3.266311007618889E7
5259;3.266311007618889E7
5260;3.266311007618889E7
5261;3.266311007618889E7
5262;3.266311007618889E7
5263;3.266311007618889E7
5264;3.266311007618889E7
5265;3.266311007618889E7
5266;3.266311007618889E7
5267;3.266311007618889E7
5268;3.266311007618889E7
5269;3.266311007618889E7
5270;3.266311007618889E7
5271;3.266311007618889E7
5272;3.266311007618889E7
5273;3.266311007618889E7
5274;3.266311007618889E7
5275;3.266311007618889E7
5276;3.266311007618889E7
5277;3.266311007618889E7
5278;3.266311007618889E7
5279;3.266311007618889E7
5280;3.266311007618889E7
5281;3.266311007618889E7
5282;3.266311007618889E7
5283;3.266311007618889E7
5284;3.266311007618889E7
5285;3.266311007618889E7
5286;3.266311007618889E7
5287;3.266311007618889E7
5288;3.266311007618889E7
5289;3.266311007618889E7
5290;3.266311007618889E7
5291;3.266311007618889E7
5292;3.266311007618889E7
5293;3.266311007618889E7
5294;3.266311007618889E7
5295;3.266311007618889E7
5296;3.266311007618889E7
5297;3.266311007618889E7
5298;3.266311007618889E7
5299;3.266311007618889E7
5300;3.266311007618889E7
5301;3.266311007618889E7
5302;3.266311007618889E7
5303;3.266311007618889E7
5304;3.266311007618889E7
5305;3.266311007618889E7
5306;3.266311007618889E7
5307;3.266311007618889E7
5308;3.266311007618889E7
5309;3.266311007618889E7
5310;3.266311007618889E7
5311;3.266311007618889E7
5312;3.266311007618889E7
5313;3.266311007618889E7
5314;3.266311007618889E7
5315;3.266311007618889E7
5316;3.266311007618889E7
5317;3.266311007618889E7
5318;3.266311007618889E7
5319;3.266311007618889E7
5320;3.266311007618889E7
5321;3.266311007618889E7
5322;3.266311007618889E7
5323;3.266311007618889E7
5324;3.266311007618889E7
5325;3.266311007618889E7
5326;3.266311007618889E7
5327;3.266311007618889E7
5328;3.266311007618889E7
5329;3.266311007618889E7
5330;3.266311007618889E7
5331;3.266311007618889E7
5332;3.266311007618889E7
5333;3.266311007618889E7
5334;3.266311007618889E7
5335;3.266311007618889E7
5336;3.266311007618889E7
5337;3.266311007618889E7
5338;3.266311007618889E7
5339;3.266311007618889E7
5340;3.266311007618889E7
5341;3.266311007618889E7
5342;3.266311007618889E7
5343;3.266311007618889E7
5344;3.266311007618889E7
5345;3.266311007618889E7
5346;3.266311007618889E7
5347;3.266311007618889E7
5348;3.266311007618889E7
5349;3.266311007618889E7
5350;3.266311007618889E7
5351;3.266311007618889E7
5352;3.266311007618889E7
5353;3.266311007618889E7
5354;3.266311007618889E7
5355;3.266311007618889E7
5356;3.266311007618889E7
5357;3.266311007618889E7
5358;3.266311007618889E7
5359;3.266311007618889E7
5360;3.266311007618889E7
5361;3.266311007618889E7
5362;3.266311007618889E7
5363;3.266311007618889E7
5364;3.266311007618889E7
5365;3.266311007618889E7
5366;3.266311007618889E7
5367;3.266311007618889E7
5368;3.266311007618889E7
5369;3.266311007618889E7
5370;3.266311007618889E7
5371;3.266311007618889E7
5372;3.266311007618889E7
5373;3.266311007618889E7
5374;3.266311007618889E7
5375;3.266311007618889E7
5376;3.266311007618889E7
5377;3.266311007618889E7
5378;3.266311007618889E7
5379;3.266311007618889E7
5380;3.266311007618889E7
5381;3.266311007618889E7
5382;3.266311007618889E7
5383;3.266311007618889E7
5384;3.266311007618889E7
5385;3.266311007618889E7
5386;3.266311007618889E7
5387;3.266311007618889E7
5388;3.266311007618889E7
5389;3.266311007618889E7
5390;3.266311007618889E7
5391;3.266311007618889E7
5392;3.266311007618889E7
5393;3.266311007618889E7
5394;3.266311007618889E7
5395;3.266311007618889E7
5396;3.266311007618889E7
5397;3.266311007618889E7
5398;3.266311007618889E7
5399;3.266311007618889E7
5400;3.266311007618889E7
5401;3.266311007618889E7
5402;3.266311007618889E7
5403;3.266311007618889E7
5404;3.266311007618889E7
5405;3.266311007618889E7
5406;3.266311007618889E7
5407;3.266311007618889E7
5408;3.266311007618889E7
5409;3.266311007618889E7
5410;3.266311007618889E7
5411;3.266311007618889E7
5412;3.266311007618889E7
5413;3.266311007618889E7
5414;3.266311007618889E7
5415;3.266311007618889E7
5416;3.266311007618889E7
5417;3.266311007618889E7
5418;3.266311007618889E7
5419;3.266311007618889E7
5420;3.266311007618889E7
5421;3.266311007618889E7
5422;3.266311007618889E7
5423;3.266311007618889E7
5424;3.266311007618889E7
5425;3.266311007618889E7
5426;3.266311007618889E7
5427;3.266311007618889E7
5428;3.266311007618889E7
5429;3.266311007618889E7
5430;3.266311007618889E7
5431;3.266311007618889E7
5432;3.266311007618889E7
5433;3.266311007618889E7
5434;3.266311007618889E7
5435;3.266311007618889E7
5436;3.266311007618889E7
5437;3.266311007618889E7
5438;3.266311007618889E7
5439;3.266311007618889E7
5440;3.266311007618889E7
5441;3.266311007618889E7
5442;3.266311007618889E7
5443;3.266311007618889E7
5444;3.266311007618889E7
5445;3.2263134918944445E7
5446;3.2263134918944445E7
5447;3.2263134918944445E7
5448;3.22631304763E7
5449;3.22631304763E7
5450;3.22631304763E7
5451;3.22631304763E7
5452;3.22631304763E7
5453;3.22631304763E7
5454;3.22631304763E7
5455;3.22631304763E7
5456;3.22631304763E7
5457;3.22631304763E7
5458;3.22631304763E7
5459;3.22631304763E7
5460;3.22631304763E7
5461;3.22631304763E7
5462;3.22631304763E7
5463;3.22631304763E7
5464;3.2263128155594446E7
5465;3.2263122109644447E7
5466;3.2263122109644447E7
5467;3.2263122109644447E7
5468;3.2263122109644447E7
5469;3.2263122109644447E7
5470;3.2263122109644447E7
5471;3.2263122109644447E7
5472;3.2263122109644447E7
5473;3.2263122109644447E7
5474;3.2263122109644447E7
5475;3.2263122109644447E7
5476;3.2263122109644447E7
5477;3.2263122109644447E7
5478;3.2263122109644447E7
5479;3.2263122109644447E7
5480;3.2263122109644447E7
5481;3.2263122109644447E7
5482;3.2263122109644447E7
5483;3.2263122109644447E7
5484;3.2263122109644447E7
5485;3.2263122109644447E7
5486;3.2263122109644447E7
5487;3.2263122109644447E7
5488;3.2263122109644447E7
5489;3.2263122109644447E7
5490;3.2263122109644447E7
5491;3.2263122109644447E7
5492;3.2263122109644447E7
5493;3.2263122109644447E7
5494;3.2263122109644447E7
5495;3.2263122109644447E7
5496;3.2263122109644447E7
5497;3.2263122109644447E7
5498;3.2263122109644447E7
5499;3.2263122109644447E7
5500;3.2263122109644447E7
5501;3.2263122109644447E7
5502;3.2263122109644447E7
5503;3.2263122109644447E7
5504;3.2263122109644447E7
5505;3.2263122109644447E7
5506;3.2263122109644447E7
5507;3.2263122109644447E7
5508;3.2263122109644447E7
5509;3.2263122109644447E7
5510;3.2263122109644447E7
5511;3.2263122109644447E7
5512;3.2263122109644447E7
5513;3.2263122109644447E7
5514;3.2263122109644447E7
5515;3.2263122109644447E7
5516;3.2263122109644447E7
5517;3.2263122109644447E7
5518;3.2263122109644447E7
5519;3.2263122109644447E7
5520;3.2263122109644447E7
5521;3.2263122109644447E7
5522;3.2263122109644447E7
5523;3.2263122109644447E7
5524;3.2263122109644447E7
5525;3.2263122109644447E7
5526;3.2263122109644447E7
5527;3.2263122109644447E7
5528;3.2263122109644447E7
5529;3.2263122109644447E7
5530;3.2263122109644447E7
5531;3.2263122109644447E7
5532;3.2263122109644447E7
5533;3.2263122109644447E7
5534;3.2263122109644447E7
5535;3.2263122109644447E7
5536;3.2263122109644447E7
5537;3.2263122109644447E7
5538;3.2263122109644447E7
5539;3.2263122109644447E7
5540;3.2263122109644447E7
5541;3.2263122109644447E7
5542;3.2263122109644447E7
5543;3.2263122109644447E7
5544;3.2263122109644447E7
5545;3.2263122109644447E7
5546;3.2263122109644447E7
5547;3.2263122109644447E7
5548;3.2263122109644447E7
5549;3.2263122109644447E7
5550;3.2263122109644447E7
5551;3.2263122109644447E7
5552;3.2263122109644447E7
5553;3.2263122109644447E7
5554;3.2263122109644447E7
5555;3.2263122109644447E7
5556;3.2263122109644447E7
5557;3.2263122109644447E7
5558;3.2263122109644447E7
5559;3.2263122109644447E7
5560;3.2263122109644447E7
5561;3.2263122109644447E7
5562;3.2263122109644447E7
5563;3.2263122109644447E7
5564;3.2263122109644447E7
5565;3.2263122109644447E7
5566;3.2263122109644447E7
5567;3.2263122109644447E7
5568;3.2263122109644447E7
5569;3.2263122109644447E7
5570;3.2263122109644447E7
5571;3.2263122109644447E7
5572;3.2263122109644447E7
5573;3.2263122109644447E7
5574;3.2263122109644447E7
5575;3.2263122109644447E7
5576;3.2263122109644447E7
5577;3.2263122109644447E7
5578;3.2263122109644447E7
5579;3.2263122109644447E7
5580;3.2263122109644447E7
5581;3.2263122109644447E7
5582;3.2263122109644447E7
5583;3.2263122109644447E7
5584;3.2263122109644447E7
5585;3.2263122109644447E7
5586;3.2263122109644447E7
5587;3.2263122109644447E7
5588;3.2263122109644447E7
5589;3.2263122109644447E7
5590;3.2263122109644447E7
5591;3.2263122109644447E7
5592;3.2263122109644447E7
5593;3.2263122109644447E7
5594;3.2263122109644447E7
5595;3.2263122109644447E7
5596;3.2263122109644447E7
5597;3.2263122109644447E7
5598;3.2263122109644447E7
5599;3.2263122109644447E7
5600;3.2263122109644447E7
5601;3.2263122109644447E7
5602;3.2263122109644447E7
5603;3.2263122109644447E7
5604;3.2263122109644447E7
5605;3.2263122109644447E7
5606;3.2263122109644447E7
5607;3.2263122109644447E7
5608;3.2263122109644447E7
5609;3.2263122109644447E7
5610;3.2263122109644447E7
5611;3.2263122109644447E7
5612;3.2263122109644447E7
5613;3.2263122109644447E7
5614;3.2013222958527777E7
5615;3.2013222958527777E7
5616;3.2013222958527777E7
5617;3.2013222958527777E7
5618;3.2013222958527777E7
5619;3.2013222958527777E7
5620;3.2013222958527777E7
5621;3.2013222958527777E7
5622;3.2013222958527777E7
5623;3.2013222958527777E7
5624;3.2013222958527777E7
5625;3.2013222958527777E7
5626;3.2013222958527777E7
5627;3.2013222958527777E7
5628;3.2013222958527777E7
5629;3.2013222958527777E7
5630;3.201322099587778E7
5631;3.2013218660005555E7
5632;3.2013218660005555E7
5633;3.2013218660005555E7
5634;3.2013218660005555E7
5635;3.2013218660005555E7
5636;3.2013212812422223E7
5637;3.2013212812422223E7
5638;3.2013210849594444E7
5639;3.2013210849594444E7
5640;3.2013210849594444E7
5641;3.2013210849594444E7
5642;3.2013210849594444E7
5643;3.2013210849594444E7
5644;3.2013210849594444E7
5645;3.2013210849594444E7
5646;3.2013210849594444E7
5647;3.2013210849594444E7
5648;3.2013210849594444E7
5649;3.2013210849594444E7
5650;3.2013210849594444E7
5651;3.2013210849594444E7
5652;3.2013210849594444E7
5653;3.2013210849594444E7
5654;3.2013210849594444E7
5655;3.2013210849594444E7
5656;3.2013210849594444E7
5657;3.2013210849594444E7
5658;3.2013210849594444E7
5659;3.2013210849594444E7
5660;3.2013210849594444E7
5661;3.2013210849594444E7
5662;3.2013210849594444E7
5663;3.2013210849594444E7
5664;3.2013210849594444E7
5665;3.2013210849594444E7
5666;3.2013210849594444E7
5667;3.2013210849594444E7
5668;3.2013210849594444E7
5669;3.2013210849594444E7
5670;3.2013210849594444E7
5671;3.2013210849594444E7
5672;3.2013210849594444E7
5673;3.2013210849594444E7
5674;3.2013210849594444E7
5675;3.2013210849594444E7
5676;3.2013210849594444E7
5677;3.2013210849594444E7
5678;3.2013210849594444E7
5679;3.2013210849594444E7
5680;3.2013210849594444E7
5681;3.2013210849594444E7
5682;3.2013210849594444E7
5683;3.2013210849594444E7
5684;3.2013210849594444E7
5685;3.2013210849594444E7
5686;3.2013202933E7
5687;3.201319485841111E7
5688;3.2013193197327778E7
5689;3.201318697272222E7
5690;3.2013184682716668E7
5691;3.2013184682716668E7
5692;3.201318409083889E7
5693;3.2013183769955557E7
5694;3.2013179630938888E7
5695;3.201317356503889E7
5696;3.201316939956111E7
5697;3.2013157598155554E7
5698;3.201315584803333E7
5699;3.201315584803333E7
5700;3.201315584803333E7
5701;3.201315584803333E7
5702;3.201315584803333E7
5703;3.201315584803333E7
5704;3.201315584803333E7
5705;3.201315584803333E7
5706;3.201315584803333E7
5707;3.201315584803333E7
5708;3.201315584803333E7
5709;3.201315584803333E7
5710;3.201315584803333E7
5711;3.201315584803333E7
5712;3.201315584803333E7
5713;3.201315584803333E7
5714;3.201315584803333E7
5715;3.201315584803333E7
5716;3.201315584803333E7
5717;3.201315584803333E7
5718;3.201315584803333E7
5719;3.201315584803333E7
5720;3.201315584803333E7
5721;3.201315584803333E7
5722;3.201315584803333E7
5723;3.201315584803333E7
5724;3.201315584803333E7
5725;3.201315584803333E7
5726;3.201315584803333E7
5727;3.201315584803333E7
5728;3.201315584803333E7
5729;3.201315584803333E7
5730;3.201315584803333E7
5731;3.201315584803333E7
5732;3.201315584803333E7
5733;3.201315584803333E7
5734;3.201315584803333E7
5735;3.201315584803333E7
5736;3.201315584803333E7
5737;3.201315584803333E7
5738;3.201315584803333E7
5739;3.201315584803333E7
5740;3.201315584803333E7
5741;3.201315584803333E7
5742;3.201315584803333E7
5743;3.201315584803333E7
5744;3.201315584803333E7
5745;3.201315584803333E7
5746;3.201315584803333E7
5747;3.201315584803333E7
5748;3.201315584803333E7
5749;3.201315584803333E7
5750;3.201315584803333E7
5751;3.201315584803333E7
5752;3.201315584803333E7
5753;3.201315584803333E7
5754;3.201315584803333E7
5755;3.201315584803333E7
5756;3.201315584803333E7
5757;3.201315584803333E7
5758;3.201315584803333E7
5759;3.201315584803333E7
5760;3.201315584803333E7
5761;3.201315584803333E7
5762;3.201315584803333E7
5763;3.201315584803333E7
5764;3.201315584803333E7
5765;3.201315584803333E7
5766;3.201315584803333E7
5767;3.201315584803333E7
5768;3.201315584803333E7
5769;3.201315584803333E7
5770;3.201315584803333E7
5771;3.201315584803333E7
5772;3.201315584803333E7
5773;3.201315584803333E7
5774;3.201315584803333E7
5775;3.201315584803333E7
5776;3.201315584803333E7
5777;3.201315584803333E7
5778;3.201315584803333E7
5779;3.201315584803333E7
5780;3.201315584803333E7
5781;3.201315584803333E7
5782;3.201315584803333E7
5783;3.201315584803333E7
5784;3.201315584803333E7
5785;3.201315584803333E7
5786;3.201315584803333E7
5787;3.201315584803333E7
5788;3.201315584803333E7
5789;3.201315584803333E7
5790;3.201315584803333E7
5791;3.201315584803333E7
5792;3.201315584803333E7
5793;3.201315584803333E7
5794;3.201315584803333E7
5795;3.201315584803333E7
5796;3.201315584803333E7
5797;3.201315584803333E7
5798;3.201315584803333E7
5799;3.201315584803333E7
5800;3.201315584803333E7
5801;3.201315584803333E7
5802;3.201315584803333E7
5803;3.201315584803333E7
5804;3.201315584803333E7
5805;3.201315584803333E7
5806;3.201315584803333E7
5807;3.201315584803333E7
5808;3.201315584803333E7
5809;3.201315584803333E7
5810;3.201315584803333E7
5811;3.201315584803333E7
5812;3.201315584803333E7
5813;3.201315584803333E7
5814;3.201315584803333E7
5815;3.201315584803333E7
5816;3.201315584803333E7
5817;3.201315584803333E7
5818;3.201315584803333E7
5819;3.201315584803333E7
5820;3.201315584803333E7
5821;3.201315584803333E7
5822;3.201315584803333E7
5823;3.201315584803333E7
5824;3.201315584803333E7
5825;3.201315584803333E7
5826;3.201315584803333E7
5827;3.201315584803333E7
5828;3.201315584803333E7
5829;3.201315584803333E7
5830;3.201315584803333E7
5831;3.201315584803333E7
5832;3.201315584803333E7
5833;3.201315584803333E7
5834;3.201315584803333E7
5835;3.201315584803333E7
5836;3.201315584803333E7
5837;3.201315584803333E7
5838;3.201315584803333E7
5839;3.201315584803333E7
5840;3.201315584803333E7
5841;3.201315584803333E7
5842;3.201315584803333E7
5843;3.201315584803333E7
5844;3.201315584803333E7
5845;3.201315584803333E7
5846;3.201315584803333E7
5847;3.201315584803333E7
5848;3.201315584803333E7
5849;3.201315584803333E7
5850;3.201315584803333E7
5851;3.201315584803333E7
5852;3.201315584803333E7
5853;3.201315584803333E7
5854;3.201315584803333E7
5855;3.201315584803333E7
5856;3.201315584803333E7
5857;3.201315584803333E7
5858;3.201315584803333E7
5859;3.201315584803333E7
5860;3.201315584803333E7
5861;3.201315584803333E7
5862;3.201315584803333E7
5863;3.201315584803333E7
5864;3.201315584803333E7
5865;3.201315584803333E7
5866;3.201315584803333E7
5867;3.201315584803333E7
5868;3.201315584803333E7
5869;3.201315584803333E7
5870;3.201315584803333E7
5871;3.201315584803333E7
5872;3.201315584803333E7
5873;3.201315584803333E7
5874;3.201315584803333E7
5875;3.201315584803333E7
5876;3.201315584803333E7
5877;3.201315584803333E7
5878;3.201315584803333E7
5879;3.201315584803333E7
5880;3.201315584803333E7
5881;3.201315584803333E7
5882;3.201315584803333E7
5883;3.201315584803333E7
5884;3.201315584803333E7
5885;3.201315584803333E7
5886;3.201315584803333E7
5887;3.201315584803333E7
5888;3.201315584803333E7
5889;3.201315584803333E7
5890;3.201315584803333E7
5891;3.201315584803333E7
5892;3.201315584803333E7
5893;3.201315584803333E7
5894;3.201315584803333E7
5895;3.201315584803333E7
5896;3.201315584803333E7
5897;3.201315584803333E7
5898;3.201315584803333E7
5899;3.201315584803333E7
5900;3.201315584803333E7
5901;3.201315584803333E7
5902;3.201315584803333E7
5903;3.201315584803333E7
5904;3.201315584803333E7
5905;3.201315584803333E7
5906;3.201315584803333E7
5907;3.201315584803333E7
5908;3.201315584803333E7
5909;3.201315584803333E7
5910;3.201315584803333E7
5911;3.201315584803333E7
5912;3.201315584803333E7
5913;3.201315584803333E7
5914;3.201315584803333E7
5915;3.201315584803333E7
5916;3.201315584803333E7
5917;3.201315584803333E7
5918;3.201315584803333E7
5919;3.201315584803333E7
5920;3.201315584803333E7
5921;3.201315584803333E7
5922;3.201315584803333E7
5923;3.201315584803333E7
5924;3.201315584803333E7
5925;3.201315584803333E7
5926;3.201315584803333E7
5927;3.201315584803333E7
5928;3.201315584803333E7
5929;3.201315584803333E7
5930;3.201315584803333E7
5931;3.201315584803333E7
5932;3.201315584803333E7
5933;3.201315584803333E7
5934;3.201315584803333E7
5935;3.201315584803333E7
5936;3.201315584803333E7
5937;3.201315584803333E7
5938;3.201315584803333E7
5939;3.201315584803333E7
5940;3.201315584803333E7
5941;3.201315584803333E7
5942;3.201315584803333E7
5943;3.201315584803333E7
5944;3.201315584803333E7
5945;3.201315584803333E7
5946;3.201315584803333E7
5947;3.201315584803333E7
5948;3.201315584803333E7
5949;3.201315584803333E7
5950;3.201315584803333E7
5951;3.201315584803333E7
5952;3.201315584803333E7
5953;3.201315584803333E7
5954;3.201315584803333E7
5955;3.201315584803333E7
5956;3.201315584803333E7
5957;3.201315584803333E7
5958;3.201315584803333E7
5959;3.201315584803333E7
5960;3.201315584803333E7
5961;3.201315584803333E7
5962;3.201315584803333E7
5963;3.201315584803333E7
5964;3.201315584803333E7
5965;3.201315584803333E7
5966;3.201315584803333E7
5967;3.201315584803333E7
5968;3.201315584803333E7
5969;3.201315584803333E7
5970;3.201315584803333E7
5971;3.201315584803333E7
5972;3.201315584803333E7
5973;3.201315584803333E7
5974;3.201315584803333E7
5975;3.201315584803333E7
5976;3.201315584803333E7
5977;3.201315584803333E7
5978;3.201315584803333E7
5979;3.201315584803333E7
5980;3.201315584803333E7
5981;3.201315584803333E7
5982;3.201315584803333E7
5983;3.201315584803333E7
5984;3.201315584803333E7
5985;3.201315584803333E7
5986;3.201315584803333E7
5987;3.201315584803333E7
5988;3.201315584803333E7
5989;3.201315584803333E7
5990;3.201315584803333E7
5991;3.201315584803333E7
5992;3.201315584803333E7
5993;3.201315584803333E7
5994;3.201315565518889E7
5995;3.201315565518889E7
5996;3.201315565518889E7
5997;3.201315565518889E7
5998;3.201315565518889E7
5999;3.201315565518889E7
6000;3.201315565518889E7
6001;3.201315565518889E7
6002;3.201315565518889E7
6003;3.20131436463E7
6004;3.2013141989266664E7
6005;3.201314009985E7
6006;3.201313506481111E7
6007;3.201313506481111E7
6008;3.201313407135E7
6009;3.2013131970227778E7
6010;3.2013131970227778E7
6011;3.2013131970227778E7
6012;3.2013131970227778E7
6013;3.2013131970227778E7
6014;3.2013131970227778E7
6015;3.2013131970227778E7
6016;3.2013131970227778E7
6017;3.2013131970227778E7
6018;3.2013131970227778E7
6019;3.2013131970227778E7
6020;3.2013131970227778E7
6021;3.2013131970227778E7
6022;3.2013131970227778E7
6023;3.2013131970227778E7
6024;3.2013131970227778E7
6025;3.2013131970227778E7
6026;3.2013131970227778E7
6027;3.2013131970227778E7
6028;3.2013131970227778E7
6029;3.2013131970227778E7
6030;3.2013131970227778E7
6031;3.2013131970227778E7
6032;3.2013131970227778E7
6033;3.2013131970227778E7
6034;3.2013131970227778E7
6035;3.2013131970227778E7
6036;3.2013131970227778E7
6037;3.2013131970227778E7
6038;3.2013131970227778E7
6039;3.2013131970227778E7
6040;3.2013131970227778E7
6041;3.2013131970227778E7
6042;3.2013131970227778E7
6043;3.2013131970227778E7
6044;3.2013131970227778E7
6045;3.2013131970227778E7
6046;3.2013131970227778E7
6047;3.2013131970227778E7
6048;3.2013131970227778E7
6049;3.2013131970227778E7
6050;3.2013131970227778E7
6051;3.2013131970227778E7
6052;3.2013131970227778E7
6053;3.2013131970227778E7
6054;3.2013131970227778E7
6055;3.2013131970227778E7
6056;3.2013131970227778E7
6057;3.2013131970227778E7
6058;3.2013131970227778E7
6059;3.2013131970227778E7
6060;3.2013131970227778E7
6061;3.2013131970227778E7
6062;3.2013131970227778E7
6063;3.2013131970227778E7
6064;3.2013131970227778E7
6065;3.2013131970227778E7
6066;3.2013131970227778E7
6067;3.2013131970227778E7
6068;3.2013131970227778E7
6069;3.2013131970227778E7
6070;3.2013131970227778E7
6071;3.2013131970227778E7
6072;3.2013131970227778E7
6073;3.2013131970227778E7
6074;3.2013131970227778E7
6075;3.2013131970227778E7
6076;3.2013131970227778E7
6077;3.2013131970227778E7
6078;3.2013131970227778E7
6079;3.2013131970227778E7
6080;3.2013131970227778E7
6081;3.2013131970227778E7
6082;3.2013131970227778E7
6083;3.2013131970227778E7
6084;3.2013131970227778E7
6085;3.2013131970227778E7
6086;3.2013131970227778E7
6087;3.2013131970227778E7
6088;3.2013131970227778E7
6089;3.2013131970227778E7
6090;3.2013131970227778E7
6091;3.2013131970227778E7
6092;3.2013131970227778E7
6093;3.2013131970227778E7
6094;3.2013131970227778E7
6095;3.2013131970227778E7
6096;3.2013131970227778E7
6097;3.2013131970227778E7
6098;3.2013131970227778E7
6099;3.2013131970227778E7
6100;3.2013131970227778E7
6101;3.2013131970227778E7
6102;3.2013131970227778E7
6103;3.2013131970227778E7
6104;3.2013131970227778E7
6105;3.2013131970227778E7
6106;3.2013131970227778E7
6107;3.2013131970227778E7
6108;3.2013131970227778E7
6109;3.2013131970227778E7
6110;3.2013131970227778E7
6111;3.2013131970227778E7
6112;3.2013131970227778E7
6113;3.2013131970227778E7
6114;3.2013131970227778E7
6115;3.2013131970227778E7
6116;3.2013131970227778E7
6117;3.2013131970227778E7
6118;3.2013131970227778E7
6119;3.2013131970227778E7
6120;3.2013131970227778E7
6121;3.2013131970227778E7
6122;3.2013131970227778E7
6123;3.2013131970227778E7
6124;3.2013131970227778E7
6125;3.2013131970227778E7
6126;3.2013131970227778E7
6127;3.2013131970227778E7
6128;3.2013131970227778E7
6129;3.2013130180755556E7
6130;3.2013130180755556E7
6131;3.2013130180755556E7
6132;3.2013130180755556E7
6133;3.2013130180755556E7
6134;3.2013130180755556E7
6135;3.2013130180755556E7
6136;3.2013127382777777E7
6137;3.2013127382777777E7
6138;3.2013127382777777E7
6139;3.2013127382777777E7
6140;3.2013127382777777E7
6141;3.2013127382777777E7
6142;3.2013127382777777E7
6143;3.2013127382777777E7
6144;3.2013127382777777E7
